1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2021-04-24,1200,8200 ASPEN GLEN CT,ALEXANDRIA,VA,22309
2,FRAUD-26C-1,FRAUD - IMPERSONATION,2021-04-24,1200,8200 ASPEN GLEN CT,ALEXANDRIA,VA,22309
1,TRES-90J-3,TRESPASSING - PUBLIC/PARK PROPERTY,2021-04-24,0140,7200 HOOES RD,SPRINGFIELD,VA,22150
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2021-04-24,0030,7000 OLD KEENE MILL RD,SPRINGFIELD,VA,22150
2,SERV-999,POLICE PHONE REPORT,2021-04-24,0030,7000 OLD KEENE MILL RD,SPRINGFIELD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,0250,10000 CHESTNUT WOOD LN,BURKE,VA,22015
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2021-04-24,0249,8400 OLD COURTHOUSE RD,VIENNA,VA,22182
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2021-04-24,0248,8400 OLD COURTHOUSE RD,VIENNA,VA,22182
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,0248,8400 OLD COURTHOUSE RD,VIENNA,VA,22182
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,0346,6100 BROOK DR,FALLS CHURCH,VA,22044
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,0412,9200 LAUREL RIDGE CROSSING RD,LORTON,VA,22079
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,0346,6100 BROOK DR,FALLS CHURCH,VA,22044
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,0342,2900 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2021-04-24,0342,2900 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,SUSP-2,SUSPICIOUS - PERSON,2021-04-24,0530, BEAUREGARD ST / LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,0423,12100 MONUMENT DR,FAIRFAX,VA,22033
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,0100,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,0100,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,0100,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,0534,11900 FAIR OAKS SHOPPING CTR,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-24,0615,7100 COLUMBIA PIKE,ANNANDALE,VA,22003
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,0656,6300 COTTONWOOD DR,ALEXANDRIA,VA,22310
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,0755,8400 WESLEYAN ST,VIENNA,VA,22180
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,0742,9600 ALEXANDRA NICOLE DR,LORTON,VA,22079
2,SERV-999,POLICE PHONE REPORT,2021-04-24,0742,9600 ALEXANDRA NICOLE DR,LORTON,VA,22079
1,AUTO-240-4,AUTO THEFT - AUTOS,2021-04-24,0855,6100 LEESBURG PIKE,FALLS CHURCH,VA,22044
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2021-04-24,0952,7800 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2021-04-24,0936,8100 BROWN CT,ALEXANDRIA,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,1030, BORGE ST / BUSHMAN DR,OAKTON,VA,22124
1,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2021-04-24,1040,6300 RICHMOND HWY,ALEXANDRIA,VA,22303
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2021-04-24,1031,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,1028,3700 SOUTH GEORGE MASON DR,FALLS CHURCH,VA,22041
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2021-04-24,1123,4900 STONECROFT BLVD,CHANTILLY,VA,20120
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2021-04-24,0200,5700 VALLEY VIEW DR,ALEXANDRIA,VA,22310
2,SERV-999,POLICE PHONE REPORT,2021-04-24,0200,5700 VALLEY VIEW DR,ALEXANDRIA,VA,22310
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2021-04-24,1155,14500 OLDE KENT RD,CENTREVILLE,VA,20120
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2021-04-24,1155,14500 OLDE KENT RD,CENTREVILLE,VA,20120
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,1153,8200 GREENSBORO DR,MCLEAN,VA,22102
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,1153,8100 ARLINGTON BLVD,FALLS CHURCH,VA,22042
2,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-24,1153,8100 ARLINGTON BLVD,FALLS CHURCH,VA,22042
3,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,1153,8100 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2021-04-24,1000,13300 SPRINGHAVEN DR,FAIRFAX,VA,22033
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1000,13300 SPRINGHAVEN DR,FAIRFAX,VA,22033
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,1253,8200 GREENSBORO DR,MCLEAN,VA,22102
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1100,14900 CRANOKE ST,CENTREVILLE,VA,20120
1,ANML-720,ANIMAL - CRUELTY TO ANIMAL,2021-04-24,1259,7900 CHARLES THOMSON LN,ANNANDALE,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1304,3900 PENDERVIEW DR,FAIRFAX,VA,22033
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,1229,8400 GREAT LAKE LN,SPRINGFIELD,VA,22153
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2021-04-24,1100,8800 GEORGETOWN PIKE,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,1027,14300 WATERY MOUNTAIN CT,CENTREVILLE,VA,20120
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1027,14300 WATERY MOUNTAIN CT,CENTREVILLE,VA,20120
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2021-04-24,1340,8900 GARDEN GATE DR,FAIRFAX,VA,22031
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2021-04-24,1321,2100 GREENKEEPERS CT,RESTON,VA,20191
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2021-04-24,1412, DIXIE HILL RD / LEE HWY,FAIRFAX,VA,22030
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2021-04-24,1412, DIXIE HILL RD / LEE HWY,FAIRFAX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-24,1338,6400 SPRINGFIELD PLZ,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-24,1406,4300 CHANTILLY SHOPPING CTR,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,1428,9500 OLD KEENE MILL RD,BURKE,VA,22015
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2021-04-24,1310,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
1,WARR-90Z-1,ORDER - VIOLATE EPO/PO/PPO,2021-04-24,1206,8800 WALUTES CIR,ALEXANDRIA,VA,22309
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,0900,9700 HAGEL CIR,LORTON,VA,22079
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2021-04-24,1528,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SUSP-4,SUSPICIOUS - NOISE,2021-04-24,1516,2200 ASTORIA CIR,HERNDON,VA,20170
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1517,9400 WALLINGFORD DR,BURKE,VA,22015
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,1300,11600 FAIRFAX MEADOWS CIR,FAIRFAX,VA,22030
2,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY,2021-04-24,1300,11600 FAIRFAX MEADOWS CIR,FAIRFAX,VA,22030
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,1530, COLLINGWOOD RD / RIVERSIDE RD,ALEXANDRIA,VA,22308
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1530, COLLINGWOOD RD / RIVERSIDE RD,ALEXANDRIA,VA,22308
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1546,6700 COLUMBIA PIKE,ANNANDALE,VA,22003
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2021-04-24,1614,6500 SYDENSTRICKER RD,BURKE,VA,22015
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1523,7000 KINGS MANOR DR,ALEXANDRIA,VA,22315
2,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,1523,7000 KINGS MANOR DR,ALEXANDRIA,VA,22315
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2021-04-24,1555,4500 MARKET COMMONS DR,FAIRFAX,VA,22033
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2021-04-24,0700,8300 OLD KEENE MILL RD,SPRINGFIELD,VA,22152
1,SERV-2,SERVICE - CIVIL DISPUTE,2021-04-24,1529,2100 GOLF COURSE DR,RESTON,VA,20191
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2021-04-24,1620, CROSSROADS CTR / LEESBURG PIKE,FALLS CHURCH,VA,22041
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2021-04-24,1616,1500 DRANESVILLE RD,HERNDON,VA,20170
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,1550,5800 TRINITY PKWY,CENTREVILLE,VA,20120
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2021-04-24,1645, HIRST DR / LAFAYETTE VILLAGE DR,ANNANDALE,VA,22003
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2021-04-24,1634,14300 COMPTON RD,CENTREVILLE,VA,20121
1,TELE-90Z-1,TELEPHONE - RECORD/INTERCPT/OTHER VIOLATION,2021-04-24,1644,4500 BOGART CT,ANNANDALE,VA,22003
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2021-04-24,1714,2200 GUNSMITH SQ,RESTON,VA,20191
3,SERV-999,POLICE PHONE REPORT,2021-04-24,1714,2200 GUNSMITH SQ,RESTON,VA,20191
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,1714,2200 GUNSMITH SQ,RESTON,VA,20191
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,1658,7100 FALCON ST,ANNANDALE,VA,22003
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1658,7100 FALCON ST,ANNANDALE,VA,22003
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2021-04-24,1730,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
2,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2021-04-24,1730,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,1735,7100 RICHMOND HWY,ALEXANDRIA,VA,22306
2,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY,2021-04-24,1735,7100 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2021-04-24,1730,6600 KIRKLEY AVE,MCLEAN,VA,22101
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2021-04-24,1743,2200 INTERNATIONAL DR,MCLEAN,VA,22102
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2021-04-24,1805,7500 CROSS GATE LN,ALEXANDRIA,VA,22315
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2021-04-24,1822,12200 LEE HWY,FAIRFAX,VA,22030
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1822,12200 LEE HWY,FAIRFAX,VA,22030
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,1824,12100 SUNSET HILLS RD,RESTON,VA,20190
1,PARK-90Z-2,PARKING - OTHER PARKING VIOLATION,2021-04-24,1742,6800 COMMERCIAL DR,SPRINGFIELD,VA,22151
1,PARK-90Z-2,PARKING - OTHER PARKING VIOLATION,2021-04-24,1742,6800 COMMERCIAL DR,SPRINGFIELD,VA,22151
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1801,8600 KENOSHA CT,LORTON,VA,22079
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,1811,14300 CHANTILLY CROSSING LN,CHANTILLY,VA,20151
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1806,5000 GADSEN DR,FAIRFAX,VA,22032
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2021-04-24,1844,2300 HUNTINGTON AVE,ALEXANDRIA,VA,22303
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2021-04-24,1851,13900 DEVIAR DR,CENTREVILLE,VA,20120
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2021-04-24,1851,13900 DEVIAR DR,CENTREVILLE,VA,20120
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1927,6700 METROPOLITAN CENTER DR,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-24,1936,6600 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,1950,4400 ELAN CT,ANNANDALE,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1927,12800 CROUCH DR,FAIRFAX,VA,22030
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2021-04-24,1944,2400 MASONS FERRY DR,HERNDON,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,1946,10600 JOHN AYRES DR,FAIRFAX,VA,22032
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2021-04-24,1939,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2021-04-24,1939,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,SERV-999,POLICE PHONE REPORT,2021-04-24,2019,11800 MONUMENT DR,FAIRFAX,VA,22035
2,SERV-37,SERVICE - MISSING JUVENILE,2021-04-24,2019,11800 MONUMENT DR,FAIRFAX,VA,22035
1,DRUG-35A-4,DRUGS - MARIJUANA POSSESSION,2021-04-24,2041, OLD KEENE MILL RD / SPRING RD,SPRINGFIELD,VA,22150
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,2042,6200 RICHMOND HWY,ALEXANDRIA,VA,22303
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,2030,3500 BUCKMAN RD,ALEXANDRIA,VA,22309
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,2024,3600 JOSEPH SIEWICK DR,FAIRFAX,VA,22033
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,2042,6500 POHICK BAY DR,LORTON,VA,22079
1,PUB-90Z-5,PUBLIC SAFETY - FALSE REPORT OF CRIME,2021-04-24,2111, SOUTH KINGS HWY / VANTAGE DR,ALEXANDRIA,VA,22306
1,ASSLT-13A-9,ASSAULT - INJURY BY EXPLOSIVE/CAUSTIC DEVICE,2021-04-24,2152,5800 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,2135,4200 WADSWORTH CT,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,2104,4300 SUMMIT PL,ALEXANDRIA,VA,22312
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,2220,6000 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,2208,3300 STONE HEATHER CT,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,2221,3700 SOUTH GEORGE MASON DR,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,2131,1600 WESTWIND WAY,MCLEAN,VA,22102
1,DEST-290-1,DESTRUCTION - PUBLIC PROPERTY,2021-04-24,2320,2500 PARKERS LN,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,2359,8400 RICHMOND HWY,ALEXANDRIA,VA,22309
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,2354,12300 STREAMVALE CIR,HERNDON,VA,20170
2,SERV-999,POLICE PHONE REPORT,2021-04-24,2354,12300 STREAMVALE CIR,HERNDON,VA,20170
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,2313,5700 CLAPHAM RD,ALEXANDRIA,VA,22315
1,ASSLT-13A-1,ASSAULT - AGGRAVATED,2021-04-24,2237,11900 SAINT JOHNSBURY CT,RESTON,VA,20191
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2021-04-24,2347,6600 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,2350,4800 WHEATSTONE DR,FAIRFAX,VA,22032
1,AUTO-240-4,AUTO THEFT - AUTOS,2021-04-24,2140,4000 ESTABROOK DR,ANNANDALE,VA,22003
2,SERV-999,POLICE PHONE REPORT,2021-04-24,2140,4000 ESTABROOK DR,ANNANDALE,VA,22003
1,DEST-290-7,DESTRUCTION - GRAFFITI,2021-04-24,0000, FORT HUNT RD / WELLINGTON RD,ALEXANDRIA,VA,22308
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2021-04-24,,13600 BRITISH MANOR CT,CENTREVILLE,VA,20120
2,SERV-999,POLICE PHONE REPORT,2021-04-24,,13600 BRITISH MANOR CT,CENTREVILLE,VA,20120
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2021-04-24,,6700 JADE POST LN,CENTREVILLE,VA,20121
2,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2021-04-24,,6700 JADE POST LN,CENTREVILLE,VA,20121
3,SERV-999,POLICE PHONE REPORT,2021-04-24,,6700 JADE POST LN,CENTREVILLE,VA,20121
1,AUTO-240-4,AUTO THEFT - AUTOS,2021-04-24,1300,9700 WATERLINE DR,BURKE,VA,22015
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1300,9700 WATERLINE DR,BURKE,VA,22015
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,1900,7900 TYSONS ONE PL,MCLEAN,VA,22102
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2021-04-24,2200,11600 STONEVIEW SQ,RESTON,VA,20191
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2021-04-24,1800,6600 BESTWICKE RD,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,2021-04-24,1800,4000 BUCKMAN RD,ALEXANDRIA,VA,22309
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,1530,2900 CARIBBEAN CT,FAIRFAX,VA,22031
2,SERV-29,SERVICE - DOMESTIC DISPUTE,2021-04-24,1530,2900 CARIBBEAN CT,FAIRFAX,VA,22031
1,DEST-290-1,DESTRUCTION - PUBLIC PROPERTY,2021-04-24,1800,8500 SILVERBROOK RD,LORTON,VA,22079
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2021-04-24,0000,7200 COMMERCE ST,SPRINGFIELD,VA,22150
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2021-04-24,2100,7800 STORK RD,ALEXANDRIA,VA,22306
2,SERV-999,POLICE PHONE REPORT,2021-04-24,2100,7800 STORK RD,ALEXANDRIA,VA,22306
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2021-04-24,1000,3100 SOUTH MANCHESTER ST,FALLS CHURCH,VA,22044
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1000,3100 SOUTH MANCHESTER ST,FALLS CHURCH,VA,22044
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2021-04-24,1800,11500 HEARTHSTONE CT,RESTON,VA,20191
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1800,11500 HEARTHSTONE CT,RESTON,VA,20191
1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-24,1100,1900 RESTON METRO PLZ,RESTON,VA,20190
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1100,1900 RESTON METRO PLZ,RESTON,VA,20190
1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-24,0900,6600 RICHMOND HWY,ALEXANDRIA,VA,22306
1,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY,2021-04-24,2346,6000 VISTA DR,FALLS CHURCH,VA,22041
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2021-04-24,, JOLIETTE CT / SHIVER DR,ALEXANDRIA,VA,22307
2,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2021-04-24,, JOLIETTE CT / SHIVER DR,ALEXANDRIA,VA,22307
3,SERV-999,POLICE PHONE REPORT,2021-04-24,, JOLIETTE CT / SHIVER DR,ALEXANDRIA,VA,22307
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-24,0800,14600 OUTPOST CT,CENTREVILLE,VA,20121
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2021-04-24,1230,3200 LOTHIAN RD,FAIRFAX,VA,22031
2,SERV-999,POLICE PHONE REPORT,2021-04-24,1800,6100 ALGONA CT,ALEXANDRIA,VA,22310
